Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:ERM,"Emmerson Resources Limited (ASX:ERM)",https://www.listcorp.com/asx/erm/emmerson-resources-limited,"	28869600",0.053,0.00,0,Materials
ASX:KAI,"Kairos Minerals Limited (ASX:KAI)",https://www.listcorp.com/asx/kai/kairos-minerals-limited,"	28830000",0.011,0.00,0,Materials
ASX:HE8,"Helios Energy Limited (ASX:HE8)",https://www.listcorp.com/asx/he8/helios-energy-limited,"	28644500",0.009,-0.00,-18.18,Energy
ASX:RHT,"Resonance Health Limited (ASX:RHT)",https://www.listcorp.com/asx/rht/resonance-health-limited,"	28601100",0.062,-0.00,-3.13,"Health Care"
ASX:COV,"Cleo Diagnostics Limited (ASX:COV)",https://www.listcorp.com/asx/cov/cleo-diagnostics-limited,"	28560000",0.33,-0.02,-5.71,"Health Care"
ASX:NML,"Navarre Minerals Limited (ASX:NML)",https://www.listcorp.com/asx/nml/navarre-minerals-limited,"	28555700",0.019,0.00,0,Materials
ASX:DBBF,"BetaShares Ethical Diversified Balanced ETF (ASX:DBBF)",https://www.listcorp.com/asx/dbbf/betashares-ethical-diversified-balanced-etf,"	28450500",24.9,-0.28,-1.11,Unclassified
ASX:MPA,"Mad Paws Holdings Limited (ASX:MPA)",https://www.listcorp.com/asx/mpa/mad-paws-holdings-limited,"	28437000",0.069,-0.00,-1.43,"Consumer Discretionary"
ASX:GAP,"Gale Pacific Limited (ASX:GAP)",https://www.listcorp.com/asx/gap/gale-pacific-limited,"	28401500",0.097,-0.00,-3,"Consumer Discretionary"
ASX:LBT,"LBT Innovations Limited (ASX:LBT)",https://www.listcorp.com/asx/lbt/lbt-innovations-limited,"	28218500",0.015,-0.00,-16.67,"Health Care"
ASX:NGY,"NuEnergy Gas Limited (ASX:NGY)",https://www.listcorp.com/asx/ngy/nuenergy-gas-limited,"	28138200",0.022,0.00,15.79,Energy
ASX:STG,"Straker Limited (ASX:STG)",https://www.listcorp.com/asx/stg/straker-limited,"	27987600",0.435,0.00,0,Industrials
ASX:BIT,"Biotron Limited (ASX:BIT)",https://www.listcorp.com/asx/bit/biotron,"	27970700",0.03,-0.00,-3.23,"Health Care"
ASX:MOV,"MOVE Logistics Group Limited (ASX:MOV)",https://www.listcorp.com/asx/mov/move-logistics-group-limited,"	27932400",0.24,0.00,0,Industrials
ASX:GBR,"Great Boulder Resources Limited (ASX:GBR)",https://www.listcorp.com/asx/gbr/great-boulder-resources,"	27899300",0.047,0.00,2.17,Materials
ASX:SWF,"SelfWealth Limited (ASX:SWF)",https://www.listcorp.com/asx/swf/selfwealth-limited,"	27866500",0.125,0.01,4.17,Financials
ASX:KP2,"Kore Potash Plc (ASX:KP2)",https://www.listcorp.com/asx/kp2/kore-potash-plc,"	27795600",0.037,-0.00,-5.13,Materials
ASX:EWC,"Energy World Corporation Limited (ASX:EWC)",https://www.listcorp.com/asx/ewc/energy-world-corporation-limited,"	27710300",0.009,0.00,0,Utilities
ASX:WCN,"White Cliff Minerals Limited (ASX:WCN)",https://www.listcorp.com/asx/wcn/white-cliff-minerals-limited,"	27699600",0.016,-0.00,-5.88,Materials
ASX:TMK,"TMK Energy Limited (ASX:TMK)",https://www.listcorp.com/asx/tmk/tmk-energy-limited,"	27686400",0.0035,-0.00,-12.5,Energy
ASX:AXN,"Alliance Nickel Limited (ASX:AXN)",https://www.listcorp.com/asx/axn/alliance-nickel-limited,"	27581900",0.036,-0.00,-5.26,Materials
ASX:VR8,"Vanadium Resources Limited (ASX:VR8)",https://www.listcorp.com/asx/vr8/vanadium-resources-limited,"	27568600",0.049,0.00,0,Materials
ASX:ATOM,"Global X Uranium ETF (ASX:ATOM)",https://www.listcorp.com/asx/atom/global-x-uranium-etf,"	27540000",12.6,-0.90,-6.67,Unclassified
ASX:PHX,"PharmX Technologies Limited (ASX:PHX)",https://www.listcorp.com/asx/phx/pharmx-technologies-limited,"	27531300",0.046,0.00,0,"Information Technology"
ASX:MAG,"Magmatic Resources Limited (ASX:MAG)",https://www.listcorp.com/asx/mag/magmatic-resources-limited,"	27525300",0.067,0.00,1.52,Materials
ASX:LGM,"Legacy Minerals Holdings Limited (ASX:LGM)",https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,"	27418300",0.24,-0.02,-7.69,Materials
ASX:I88,"Infini Resources Limited (ASX:I88)",https://www.listcorp.com/asx/i88/infini-resources-limited,"	27348000",0.605,-0.11,-15.97,Materials
ASX:MKR,"Manuka Resources Limited (ASX:MKR)",https://www.listcorp.com/asx/mkr/manuka-resources-limited,"	27291900",0.033,-0.00,-5.71,Materials
ASX:SSO,"SPDR S&P/ASX Small Ordinaries Fund (ASX:SSO)",https://www.listcorp.com/asx/sso/spdr-s-and-p-asx-small-ordinaries-fund,"	27246400",13.41,-0.52,-3.73,Unclassified
ASX:WAK,"WA Kaolin Limited (ASX:WAK)",https://www.listcorp.com/asx/wak/wa-kaolin-limited,"	27195200",0.05,-0.00,-3.85,Materials
ASX:ROG,"Red Sky Energy Limited (ASX:ROG)",https://www.listcorp.com/asx/rog/red-sky-energy-limited,"	27111100",0.005,0.00,0,Energy
ASX:ODA,"Orcoda Limited (ASX:ODA)",https://www.listcorp.com/asx/oda/orcoda-limited,"	27065100",0.16,0.00,0,"Information Technology"
ASX:MFOA,"Milford Australian Absolute Growth Fund Quoted Class (Hedge Fund) (ASX:MFOA)",https://www.listcorp.com/asx/mfoa/milford-australian-absolute-growth-fund-quoted-class-hedge-fund,"	26903100",10.83,-0.12,-1.1,Unclassified
ASX:ICI,"iCandy Interactive Limited (ASX:ICI)",https://www.listcorp.com/asx/ici/icandy-interactive-limited,"	26896800",0.02,0.00,0,"Communication Services"
ASX:CDO,"Cadence Opportunities Fund Limited (ASX:CDO)",https://www.listcorp.com/asx/cdo/cadence-opportunities-fund-limited,"	26848800",1.72,0.00,0,Financials
ASX:ABV,"Advanced Braking Technology Limited (ASX:ABV)",https://www.listcorp.com/asx/abv/advanced-braking-technology-limited,"	26793700",0.064,-0.01,-8.57,"Consumer Discretionary"
ASX:CLA,"Celsius Resources Limited (ASX:CLA)",https://www.listcorp.com/asx/cla/celsius-resources-limited,"	26707000",0.0105,-0.00,-4.55,Materials
ASX:B4P,"Beforepay Group Limited (ASX:B4P)",https://www.listcorp.com/asx/b4p/beforepay-group-limited,"	26659100",0.595,0.03,5.31,Financials
ASX:CHW,"Chilwa Minerals Limited (ASX:CHW)",https://www.listcorp.com/asx/chw/chilwa-minerals-limited,"	26148800",0.595,0.03,4.39,Materials
ASX:WTL,"WT Financial Group Limited (ASX:WTL)",https://www.listcorp.com/asx/wtl/wt-financial-group-limited,"	26121000",0.077,0.00,0,Financials
ASX:GCAP,"VanEck Bentham Global Capital Securities Active ETF (Managed Fund) (ASX:GCAP)",https://www.listcorp.com/asx/gcap/vaneck-bentham-global-capital-securities-active-etf-managed-fund,"	26088300",8.8,-0.01,-0.11,Unclassified
ASX:MGT,"Magnetite Mines Limited (ASX:MGT)",https://www.listcorp.com/asx/mgt/magnetite-mines-limited,"	26062100",0.25,-0.00,-1.96,Materials
ASX:ATX,"Amplia Therapeutics Limited (ASX:ATX)",https://www.listcorp.com/asx/atx/amplia-therapeutics-limited,"	26050100",0.092,-0.00,-3.16,"Health Care"
ASX:LIT,"Lithium Australia Limited (ASX:LIT)",https://www.listcorp.com/asx/lit/lithium-australia-limited,"	26047200",0.021,0.00,0,Industrials
ASX:XRG,"xReality Group Limited (ASX:XRG)",https://www.listcorp.com/asx/xrg/xreality-group-limited,"	25997500",0.049,0.00,4.26,"Consumer Discretionary"
ASX:AYA,"Artrya Limited (ASX:AYA)",https://www.listcorp.com/asx/aya/artrya-limited,"	25972300",0.31,-0.02,-6.06,"Health Care"
ASX:SGI,"Stealth Group Holdings Ltd (ASX:SGI)",https://www.listcorp.com/asx/sgi/stealth-group-holdings-ltd,"	25964000",0.215,-0.01,-4.44,Industrials
ASX:AAM,"AuMEGA Metals Ltd (ASX:AAM)",https://www.listcorp.com/asx/aam/aumega-metals-ltd,"	25765900",0.046,-0.00,-6.12,Materials
ASX:FPC,"Fat Prophets Global Contrarian Fund (ASX:FPC)",https://www.listcorp.com/asx/fpc/fat-prophets-global-contrarian-fund,"	25763300",0.87,-0.02,-2.79,Financials
ASX:CXU,"Cauldron Energy Limited (ASX:CXU)",https://www.listcorp.com/asx/cxu/cauldron-energy-limited,"	25757100",0.019,-0.00,-9.52,Energy
ASX:TAL,"Talius Group Limited (ASX:TAL)",https://www.listcorp.com/asx/tal/talius-group-limited,"	25744400",0.009,-0.00,-10,"Information Technology"
ASX:ANL,"Amani Gold Limited (ASX:ANL)",https://www.listcorp.com/asx/anl/amani-gold-limited,"	25743400",0.001,0.00,0,Materials
ASX:RTR,"Rumble Resources Limited (ASX:RTR)",https://www.listcorp.com/asx/rtr/rumble-resources-limited,"	25718900",0.033,-0.00,-2.94,Materials
ASX:UBN,"Urbanise.com Limited (ASX:UBN)",https://www.listcorp.com/asx/ubn/urbanise.com-limited,"	25672200",0.4,0.00,0,"Information Technology"
ASX:MRC,"Mineral Commodities Ltd (ASX:MRC)",https://www.listcorp.com/asx/mrc/mineral-commodities,"	25596300",0.026,0.00,0,Materials
ASX:PPL,"Pureprofile Limited (ASX:PPL)",https://www.listcorp.com/asx/ppl/pureprofile-limited,"	25506200",0.021,-0.00,-4.55,"Communication Services"
ASX:GAS,"State Gas Limited (ASX:GAS)",https://www.listcorp.com/asx/gas/state-gas-limited,"	25503100",0.093,0.00,0,Energy
ASX:ECP,"ECP Emerging Growth Limited (ASX:ECP)",https://www.listcorp.com/asx/ecp/ecp-emerging-growth-limited,"	25491300",1.355,-0.04,-2.52,Financials
ASX:CIW,"Clime Investment Management Limited (ASX:CIW)",https://www.listcorp.com/asx/ciw/clime-investment-management-limited,"	25297900",0.33,0.00,0,Financials
ASX:SIX,"Sprintex Limited (ASX:SIX)",https://www.listcorp.com/asx/six/sprintex-limited,"	25098700",0.046,0.00,0,"Consumer Discretionary"
ASX:DNK,"Danakali Limited (ASX:DNK)",https://www.listcorp.com/asx/dnk/danakali-limited,"	25027000",0.0679463,0.00,0,Materials
ASX:CETF,"VanEck FTSE China A50 ETF (ASX:CETF)",https://www.listcorp.com/asx/cetf/vaneck-ftse-china-a50-etf,"	24995300",50.09,0.89,1.81,Unclassified
ASX:DOC,"Doctor Care Anywhere Group plc (ASX:DOC)",https://www.listcorp.com/asx/doc/doctor-care-anywhere-group-plc,"	24931700",0.067,-0.00,-1.47,"Health Care"
ASX:TCO,"Transmetro Corporation Limited (ASX:TCO)",https://www.listcorp.com/asx/tco/transmetro-corporation,"	24892000",1.86,0.00,0,"Consumer Discretionary"
ASX:QFE,"QuickFee Limited (ASX:QFE)",https://www.listcorp.com/asx/qfe/quickfee-limited,"	24878000",0.077,0.00,2.67,Financials
ASX:NUC,"Nuchev Limited (ASX:NUC)",https://www.listcorp.com/asx/nuc/nuchev-limited,"	24877700",0.175,0.00,2.94,"Consumer Staples"
ASX:MQIO,"Macquarie Income Opportunities Active ETF (Managed Fund) (ASX:MQIO)",https://www.listcorp.com/asx/mqio/macquarie-income-opportunities-active-etf-managed-fund,"	24862300",10.52,0.08,0.77,Unclassified
ASX:PGY,"Pilot Energy Limited (ASX:PGY)",https://www.listcorp.com/asx/pgy/pilot-energy-limited,"	24857900",0.018,0.00,0,Energy
ASX:BMR,"Ballymore Resources Limited (ASX:BMR)",https://www.listcorp.com/asx/bmr/ballymore-resources-limited,"	24742300",0.125,-0.01,-10.71,Materials
ASX:CG1,"Carbonxt Group Limited (ASX:CG1)",https://www.listcorp.com/asx/cg1/carbonxt-group-limited,"	24694000",0.076,0.00,0,Materials
ASX:CXZ,"Connexion Mobility Ltd (ASX:CXZ)",https://www.listcorp.com/asx/cxz/connexion-mobility-ltd,"	24555000",0.029,0.00,3.57,"Information Technology"
ASX:INF,"Infinity Lithium Corporation Limited (ASX:INF)",https://www.listcorp.com/asx/inf/infinity-lithium-corporation-limited,"	24517400",0.05,-0.00,-5.66,Materials
ASX:SIH,"Sihayo Gold Limited (ASX:SIH)",https://www.listcorp.com/asx/sih/sihayo-gold-limited,"	24408500",0.002,0.00,0,Materials
ASX:ELE,"Elmore Ltd (ASX:ELE)",https://www.listcorp.com/asx/ele/elmore-ltd,"	24271400",0.005,0.00,0,Materials
ASX:AEV,"Avenira Limited (ASX:AEV)",https://www.listcorp.com/asx/aev/avenira-limited,"	24190300",0.01,0.00,0,Materials
ASX:HAW,"Hawthorn Resources Limited (ASX:HAW)",https://www.listcorp.com/asx/haw/hawthorn-resources,"	24121100",0.072,0.00,0,Materials
ASX:SNS,"SenSen Networks Limited (ASX:SNS)",https://www.listcorp.com/asx/sns/sensen-networks-limited,"	24115200",0.031,0.00,0,"Information Technology"
ASX:GWR,"GWR Group Limited (ASX:GWR)",https://www.listcorp.com/asx/gwr/gwr-group,"	23770000",0.074,0.00,0,Materials
ASX:CCM,"Cadoux Limited (ASX:CCM)",https://www.listcorp.com/asx/ccm/cadoux-limited,"	23738700",0.0595,-0.00,-7.03,Materials
ASX:LDX,"Lumos Diagnostics Holdings Limited (ASX:LDX)",https://www.listcorp.com/asx/ldx/lumos-diagnostics-holdings-limited,"	23584000",0.043,-0.01,-12.24,"Health Care"
ASX:SEN,"Senetas Corporation Limited (ASX:SEN)",https://www.listcorp.com/asx/sen/senetas-corporation-limited,"	23569200",0.015,0.00,0,"Information Technology"
ASX:TDO,"3D Energi Limited (ASX:TDO)",https://www.listcorp.com/asx/tdo/3d-energi-limited,"	23534600",0.07,-0.00,-1.41,Energy
ASX:BRX,"Belararox Limited (ASX:BRX)",https://www.listcorp.com/asx/brx/belararox-limited,"	23438800",0.25,-0.02,-9.09,Materials
ASX:XMET,"BetaShares Energy Transition Metals ETF (ASX:XMET)",https://www.listcorp.com/asx/xmet/betashares-energy-transition-metals-etf,"	23377800",6.92,-0.27,-3.76,Unclassified
ASX:RVT,"Richmond Vanadium Technology Limited (ASX:RVT)",https://www.listcorp.com/asx/rvt/richmond-vanadium-technology-limited,"	23276100",0.27,0.00,0,Materials
ASX:CD1,"Cordish Dixon Private Equity Fund I (ASX:CD1)",https://www.listcorp.com/asx/cd1/cordish-dixon-private-equity-fund-i,"	23210000",0.635,0.00,0,Financials
ASX:IAM,"Income Asset Management Group Limited (ASX:IAM)",https://www.listcorp.com/asx/iam/income-asset-management-group-limited,"	23161000",0.07,0.00,0,Financials
ASX:QHL,"Quickstep Holdings Limited (ASX:QHL)",https://www.listcorp.com/asx/qhl/quickstep-holdings-limited,"	22952400",0.27,-0.05,-15.63,Industrials
ASX:ARD,"Argent Minerals Limited (ASX:ARD)",https://www.listcorp.com/asx/ard/argent-minerals-limited,"	22934800",0.014,-0.00,-12.5,Materials
ASX:AR9,"archTIS Limited (ASX:AR9)",https://www.listcorp.com/asx/ar9/archtis-limited,"	22929900",0.075,-0.01,-6.25,"Information Technology"
ASX:TYP,"Tryptamine Therapeutics Limited (ASX:TYP)",https://www.listcorp.com/asx/typ/tryptamine-therapeutics-limited,"	22870000",0.02,-0.00,-4.76,"Health Care"
ASX:GPR,"Geopacific Resources Limited (ASX:GPR)",https://www.listcorp.com/asx/gpr/geopacific-resources,"	22800100",0.026,0.00,4,Materials
ASX:IMC,"Immuron Limited (ASX:IMC)",https://www.listcorp.com/asx/imc/immuron-limited,"	22799800",0.1,0.00,0,"Health Care"
ASX:IME,"ImExHS Limited (ASX:IME)",https://www.listcorp.com/asx/ime/imexhs-limited,"	22768400",0.5,0.00,0,"Health Care"
ASX:AHI,"Advanced Health Intelligence Ltd (ASX:AHI)",https://www.listcorp.com/asx/ahi/advanced-health-intelligence-ltd,"	22733200",0.092,0.00,0,"Health Care"
ASX:CY5,"Cygnus Metals Limited (ASX:CY5)",https://www.listcorp.com/asx/cy5/cygnus-metals-limited,"	22715000",0.057,-0.00,-8.06,Materials
ASX:NAC,"NAOS Ex-50 Opportunities Company Limited (ASX:NAC)",https://www.listcorp.com/asx/nac/naos-ex-50-opportunities-company-limited,"	22690400",0.535,0.00,0.94,Financials
ASX:BAS,"Bass Oil Limited (ASX:BAS)",https://www.listcorp.com/asx/bas/bass-oil-limited,"	22653700",0.075,-0.00,-3.85,Energy
ASX:ATV,"ActivePort Group Limited (ASX:ATV)",https://www.listcorp.com/asx/atv/activeport-group-limited,"	22573800",0.07,-0.00,-1.41,"Information Technology"
ASX:PXX,"PolarX Limited (ASX:PXX)",https://www.listcorp.com/asx/pxx/polarx-limited,"	22555300",0.011,0.00,0,Materials
ASX:AKG,"Academies Australasia Group Limited (ASX:AKG)",https://www.listcorp.com/asx/akg/academies-australasia-group-limited,"	22544500",0.17,0.00,0,"Consumer Discretionary"
ASX:VR1,"Vection Technologies Ltd (ASX:VR1)",https://www.listcorp.com/asx/vr1/vection-technologies,"	22531800",0.019,-0.00,-5,"Information Technology"
ASX:EINC,"BetaShares Martin Currie Equity Income Fund (managed fund) (ASX:EINC)",https://www.listcorp.com/asx/einc/betashares-martin-currie-equity-income-fund-managed-fund,"	22528800",8.58,-0.19,-2.17,Unclassified
ASX:ASP,"Aspermont Limited (ASX:ASP)",https://www.listcorp.com/asx/asp/aspermont-limited,"	22500100",0.009,0.00,0,"Communication Services"
ASX:VRS,"Veris Limited (ASX:VRS)",https://www.listcorp.com/asx/vrs/veris-limited,"	22408300",0.045,0.00,2.27,Industrials
ASX:MBH,"Maggie Beer Holdings Limited (ASX:MBH)",https://www.listcorp.com/asx/mbh/maggie-beer-holdings-limited,"	22314000",0.056,-0.01,-11.11,"Consumer Staples"
ASX:SGA,"Sarytogan Graphite Limited (ASX:SGA)",https://www.listcorp.com/asx/sga/sarytogan-graphite-limited,"	22310000",0.14,-0.01,-6.67,Materials
ASX:KOB,"Koba Resources Limited (ASX:KOB)",https://www.listcorp.com/asx/kob/koba-resources-limited,"	22198600",0.125,-0.01,-10.71,Materials
ASX:AFA,"ASF Group Limited (ASX:AFA)",https://www.listcorp.com/asx/afa/asf-group-limited,"	22187100",0.028,0.00,0,Financials
ASX:GC1,"Glennon Small Companies Limited (ASX:GC1)",https://www.listcorp.com/asx/gc1/glennon-small-companies-limited,"	22180700",0.465,0.00,0,Financials
ASX:PWN,"Parkway Corporate Limited (ASX:PWN)",https://www.listcorp.com/asx/pwn/parkway-corporate-limited,"	22136900",0.008,0.00,0,Materials
ASX:HCRD,"BetaShares Interest Rate Hedged Australian Investment Grade Corporate Bond ETF (ASX:HCRD)",https://www.listcorp.com/asx/hcrd/betashares-interest-rate-hedged-australian-investment-grade-corporate-bond-etf,"	22103600",24.55,0.02,0.08,Unclassified
ASX:TCF,"360 Capital Mortgage REIT (ASX:TCF)",https://www.listcorp.com/asx/tcf/360-capital-mortgage-reit,"	22099100",5.35,0.00,0,Financials
ASX:SUH,"Southern Hemisphere Mining Limited (ASX:SUH)",https://www.listcorp.com/asx/suh/southern-hemisphere-mining-limited,"	22087200",0.03,0.00,0,Materials
ASX:QEM,"QEM Limited (ASX:QEM)",https://www.listcorp.com/asx/qem/qem-limited,"	21951800",0.14,-0.01,-3.45,Materials
ASX:BML,"Boab Metals Limited (ASX:BML)",https://www.listcorp.com/asx/bml/boab-metals-limited,"	21939100",0.09,-0.00,-4.26,Materials
ASX:NUH,"Nuheara Limited (ASX:NUH)",https://www.listcorp.com/asx/nuh/nuheara-limited,"	21914100",0.081,0.00,0,"Information Technology"
ASX:RLT,"Renergen Limited (ASX:RLT)",https://www.listcorp.com/asx/rlt/renergen-limited,"	21758900",0.725,0.01,1.05,Energy
ASX:HCF,"H&G High Conviction Limited (ASX:HCF)",https://www.listcorp.com/asx/hcf/h-and-g-high-conviction-limited,"	21551100",0.86,0.00,0,Financials
ASX:HIO,"Hawsons Iron Limited (ASX:HIO)",https://www.listcorp.com/asx/hio/hawsons-iron-limited,"	21346500",0.021,0.00,0,Materials
ASX:ATH,"Alterity Therapeutics Limited (ASX:ATH)",https://www.listcorp.com/asx/ath/alterity-therapeutics-limited,"	21281300",0.0035,-0.00,-12.5,"Health Care"
ASX:CWX,"Carawine Resources Limited (ASX:CWX)",https://www.listcorp.com/asx/cwx/carawine-resources-limited,"	21251300",0.09,0.00,0,Materials
ASX:EM2,"Eagle Mountain Mining Limited (ASX:EM2)",https://www.listcorp.com/asx/em2/eagle-mountain-mining-limited,"	21215200",0.051,-0.00,-5.56,Materials
ASX:LRL,"Labyrinth Resources Limited (ASX:LRL)",https://www.listcorp.com/asx/lrl/labyrinth-resources-limited,"	21174000",0.017,0.00,6.25,Materials
ASX:CCG,"Comms Group Limited (ASX:CCG)",https://www.listcorp.com/asx/ccg/comms-group-limited,"	21167500",0.055,0.00,0,"Communication Services"
ASX:SOR,"Strategic Elements Ltd (ASX:SOR)",https://www.listcorp.com/asx/sor/strategic-elements,"	21096400",0.043,-0.00,-4.44,Financials
ASX:EMC,"Everest Metals Corporation Ltd (ASX:EMC)",https://www.listcorp.com/asx/emc/everest-metals-corporation-ltd,"	20956800",0.11,-0.00,-2.22,Materials
ASX:DGR,"DGR Global Limited (ASX:DGR)",https://www.listcorp.com/asx/dgr/dgr-global-limited,"	20873900",0.018,-0.00,-10,Materials
ASX:WAG,"The Australian Wealth Advisors Group Limited (ASX:WAG)",https://www.listcorp.com/asx/wag/the-australian-wealth-advisors-group-limited,"	20822200",0.28,0.00,0,Financials
ASX:TM1,"Terra Metals Limited (ASX:TM1)",https://www.listcorp.com/asx/tm1/terra-metals-limited,"	20769600",0.048,-0.01,-15.79,Materials
ASX:TOR,"Torque Metals Limited (ASX:TOR)",https://www.listcorp.com/asx/tor/torque-metals-limited,"	20673300",0.1,-0.01,-9.09,Materials
ASX:BPH,"BPH Energy Limited (ASX:BPH)",https://www.listcorp.com/asx/bph/bph-energy-limited,"	20655900",0.017,-0.00,-5.56,Financials
ASX:BVR,"Bellavista Resources Limited (ASX:BVR)",https://www.listcorp.com/asx/bvr/bellavista-resources-limited,"	20626500",0.23,-0.01,-4.17,Materials
ASX:TRP,"Tissue Repair Ltd (ASX:TRP)",https://www.listcorp.com/asx/trp/tissue-repair-ltd,"	20558000",0.32,-0.02,-5.88,"Health Care"
ASX:TKM,"Trek Metals Limited (ASX:TKM)",https://www.listcorp.com/asx/tkm/trek-metals-limited,"	20538900",0.044,0.00,10,Materials
ASX:AYI,"A1 Investments & Resources (ASX:AYI)",https://www.listcorp.com/asx/ayi/a1-investments-and-resources,"	20527400",0.001,0.00,0,Financials
ASX:ELT,"Elementos Limited (ASX:ELT)",https://www.listcorp.com/asx/elt/elementos-limited,"	20447700",0.096,-0.01,-8.57,Materials
ASX:NOR,"Norwood Systems Limited (ASX:NOR)",https://www.listcorp.com/asx/nor/norwood-systems-limited,"	20434700",0.041,-0.00,-4.65,"Information Technology"
ASX:BLU,"Blue Energy Limited (ASX:BLU)",https://www.listcorp.com/asx/blu/blue-energy,"	20360700",0.009,-0.00,-18.18,Energy
ASX:LCE,"London City Equities Limited (ASX:LCE)",https://www.listcorp.com/asx/lce/london-city-equities-limited,"	20347800",0.65,0.00,0,Financials
ASX:BUR,"Burley Minerals Ltd (ASX:BUR)",https://www.listcorp.com/asx/bur/burley-minerals-ltd,"	20300100",0.125,-0.01,-7.41,Materials
ASX:NOX,"Noxopharm Limited (ASX:NOX)",https://www.listcorp.com/asx/nox/noxopharm-limited,"	20164400",0.068,-0.00,-1.45,"Health Care"
ASX:VRX,"VRX Silica Ltd (ASX:VRX)",https://www.listcorp.com/asx/vrx/vrx-silica-ltd,"	20104200",0.032,0.00,0,Materials
ASX:LOM,"Lucapa Diamond Company Limited (ASX:LOM)",https://www.listcorp.com/asx/lom/lucapa-diamond-company-limited,"	20018400",0.066,-0.00,-4.35,Materials
